bars_checked,dataset,entry_price,equity_after,equity_before,executed,ladder_step_at_signal,mode,next_ladder_step,outcome,pnl,realized_r,risk_pct_at_signal,scenario,setup_id,side,signal_timestamp,skip_reason,stop_price,symbol,timeframe
,since_inception_replay_raw,,95994.43,95994.43,False,4,improved,,,,,1.0,scenario1,cwt-spx500_usd-5m-scenario1-long-202604080615,long,2026-04-08T06:15:00+00:00,missing_followthrough,,SPX500_USD,5m
,since_inception_replay_raw,,95994.43,95994.43,False,4,improved,,,,,1.0,scenario1,cwt-usd_jpy-5m-scenario1-short-202604080630,short,2026-04-08T06:30:00+00:00,missing_followthrough,,USD_JPY,5m
,since_inception_replay_raw,,95994.43,95994.43,False,4,improved,,,,,1.0,scenario1,cwt-nzd_usd-5m-scenario1-long-202604080635,long,2026-04-08T06:35:00+00:00,missing_followthrough,,NZD_USD,5m
,since_inception_replay_raw,,95994.43,95994.43,False,4,improved,,,,,1.0,scenario1,cwt-eur_usd-5m-scenario1-long-202604080640,long,2026-04-08T06:40:00+00:00,duplicate_cluster,,EUR_USD,5m
,since_inception_replay_raw,,95994.43,95994.43,False,4,improved,,,,,1.0,scenario1,cwt-usd_jpy-5m-scenario1-short-202604080745,short,2026-04-08T07:45:00+00:00,missing_followthrough,,USD_JPY,5m
,since_inception_replay_raw,,95994.43,95994.43,False,4,improved,,,,,1.0,scenario2,cwt-nas100_usd-5m-scenario2-long-202604080820,long,2026-04-08T08:20:00+00:00,missing_followthrough,,NAS100_USD,5m
,since_inception_replay_raw,,95994.43,95994.43,False,4,improved,,,,,1.0,scenario2,cwt-spx500_usd-5m-scenario2-long-202604080835,long,2026-04-08T08:35:00+00:00,missing_followthrough,,SPX500_USD,5m
,since_inception_replay_raw,,95994.43,95994.43,False,4,improved,,,,,1.0,scenario2,cwt-spx500_usd-5m-scenario2-long-202604080850,long,2026-04-08T08:50:00+00:00,missing_followthrough,,SPX500_USD,5m
,since_inception_replay_raw,,95994.43,95994.43,False,4,improved,,,,,1.0,scenario1,cwt-nas100_usd-5m-scenario1-long-202604080915,long,2026-04-08T09:15:00+00:00,missing_followthrough,,NAS100_USD,5m
,since_inception_replay_raw,,95994.43,95994.43,False,4,improved,,,,,1.0,scenario2,cwt-eur_usd-5m-scenario2-long-202604081015,long,2026-04-08T10:15:00+00:00,duplicate_cluster,,EUR_USD,5m
,since_inception_replay_raw,,95994.43,95994.43,False,4,improved,,,,,1.0,scenario2,cwt-eur_usd-5m-scenario2-long-202604081030,long,2026-04-08T10:30:00+00:00,duplicate_cluster,,EUR_USD,5m
,since_inception_replay_raw,,95994.43,95994.43,False,4,improved,,,,,1.0,scenario2,cwt-nzd_usd-5m-scenario2-long-202604081045,long,2026-04-08T10:45:00+00:00,missing_followthrough,,NZD_USD,5m
,since_inception_replay_raw,,95994.43,95994.43,False,4,improved,,,,,1.0,scenario1,cwt-spx500_usd-5m-scenario1-long-202604081055,long,2026-04-08T10:55:00+00:00,high_noise_session,,SPX500_USD,5m
106,since_inception_replay_raw,213.136,96407.28,95994.43,True,4,improved,1,tp_hit,412.85,0.430074,1.0,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604081100,long,2026-04-08T11:00:00+00:00,,212.36776,GBP_JPY,15m
,since_inception_replay_raw,,96407.28,96407.28,False,1,improved,,,,,0.07,scenario1,cwt-eur_usd-5m-scenario1-long-202604081110,long,2026-04-08T11:10:00+00:00,duplicate_cluster,,EUR_USD,5m
,since_inception_replay_raw,,96407.28,96407.28,False,1,improved,,,,,0.07,scenario1,cwt-uk100_gbp-5m-scenario1-long-202604081110,long,2026-04-08T11:10:00+00:00,duplicate_cluster,,UK100_GBP,5m
,since_inception_replay_raw,,96407.28,96407.28,False,1,improved,,,,,0.07,scenario1,cwt-eur_usd-5m-scenario1-long-202604081115,long,2026-04-08T11:15:00+00:00,duplicate_cluster,,EUR_USD,5m
,since_inception_replay_raw,,96407.28,96407.28,False,1,improved,,,,,0.07,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604081115,long,2026-04-08T11:15:00+00:00,missing_followthrough,,GBP_JPY,15m
8,since_inception_replay_raw,0.70498,96431.92,96407.28,True,1,improved,1,tp_hit,24.64,0.365101,0.07,scenario2,cwt-aud_usd-5m-scenario2-long-202604081120,long,2026-04-08T11:20:00+00:00,,0.7030682,AUD_USD,5m
,since_inception_replay_raw,,96431.92,96431.92,False,1,improved,,,,,0.07,scenario1,cwt-eur_usd-5m-scenario1-long-202604081120,long,2026-04-08T11:20:00+00:00,duplicate_cluster,,EUR_USD,5m
5,since_inception_replay_raw,158.324,96458.07,96431.92,True,1,improved,1,tp_hit,26.16,0.387481,0.07,scenario2,cwt-usd_jpy-5m-scenario2-short-202604081120,short,2026-04-08T11:20:00+00:00,,158.5617254,USD_JPY,5m
,since_inception_replay_raw,,96458.07,96458.07,False,1,improved,,,,,0.07,scenario1,cwt-eur_usd-5m-scenario1-long-202604081125,long,2026-04-08T11:25:00+00:00,duplicate_cluster,,EUR_USD,5m
,since_inception_replay_raw,,96458.07,96458.07,False,1,improved,,,,,0.07,scenario1,cwt-eur_usd-5m-scenario1-long-202604081130,long,2026-04-08T11:30:00+00:00,duplicate_cluster,,EUR_USD,5m
,since_inception_replay_raw,,96458.07,96458.07,False,1,improved,,,,,0.07,scenario1,cwt-spx500_usd-5m-scenario1-long-202604081130,long,2026-04-08T11:30:00+00:00,missing_followthrough,,SPX500_USD,5m
,since_inception_replay_raw,,96458.07,96458.07,False,1,improved,,,,,0.07,scenario1,cwt-uk100_gbp-5m-scenario1-long-202604081145,long,2026-04-08T11:45:00+00:00,duplicate_cluster,,UK100_GBP,5m
,since_inception_replay_raw,,96458.07,96458.07,False,1,improved,,,,,0.07,scenario1,cwt-eur_usd-5m-scenario1-long-202604081150,long,2026-04-08T11:50:00+00:00,duplicate_cluster,,EUR_USD,5m
,since_inception_replay_raw,,96458.07,96458.07,False,1,improved,,,,,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604081150,long,2026-04-08T11:50:00+00:00,missing_followthrough,,NZD_USD,5m
,since_inception_replay_raw,,96458.07,96458.07,False,1,improved,,,,,0.07,scenario1,cwt-uk100_gbp-5m-scenario1-long-202604081150,long,2026-04-08T11:50:00+00:00,duplicate_cluster,,UK100_GBP,5m
,since_inception_replay_raw,,96458.07,96458.07,False,1,improved,,,,,0.07,scenario1,cwt-aud_usd-5m-scenario1-long-202604081205,long,2026-04-08T12:05:00+00:00,duplicate_cluster,,AUD_USD,5m
,since_inception_replay_raw,,96458.07,96458.07,False,1,improved,,,,,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604081205,long,2026-04-08T12:05:00+00:00,duplicate_cluster,,NZD_USD,5m
,since_inception_replay_raw,,96458.07,96458.07,False,1,improved,,,,,0.07,scenario1,cwt-usd_jpy-5m-scenario1-short-202604081205,short,2026-04-08T12:05:00+00:00,duplicate_cluster,,USD_JPY,5m
,since_inception_replay_raw,,96458.07,96458.07,False,1,improved,,,,,0.07,scenario1,cwt-aud_usd-5m-scenario1-long-202604081210,long,2026-04-08T12:10:00+00:00,duplicate_cluster,,AUD_USD,5m
,since_inception_replay_raw,,96458.07,96458.07,False,1,improved,,,,,0.07,scenario1,cwt-eur_usd-5m-scenario1-long-202604081210,long,2026-04-08T12:10:00+00:00,duplicate_cluster,,EUR_USD,5m
,since_inception_replay_raw,,96458.07,96458.07,False,1,improved,,,,,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604081210,long,2026-04-08T12:10:00+00:00,duplicate_cluster,,NZD_USD,5m
,since_inception_replay_raw,,96458.07,96458.07,False,1,improved,,,,,0.07,scenario1,cwt-usd_jpy-5m-scenario1-short-202604081210,short,2026-04-08T12:10:00+00:00,duplicate_cluster,,USD_JPY,5m
,since_inception_replay_raw,,96458.07,96458.07,False,1,improved,,,,,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604081215,long,2026-04-08T12:15:00+00:00,duplicate_cluster,,NZD_USD,5m
,since_inception_replay_raw,,96458.07,96458.07,False,1,improved,,,,,0.07,scenario1,cwt-usd_jpy-5m-scenario1-short-202604081215,short,2026-04-08T12:15:00+00:00,duplicate_cluster,,USD_JPY,5m
,since_inception_replay_raw,,96458.07,96458.07,False,1,improved,,,,,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604081235,long,2026-04-08T12:35:00+00:00,duplicate_cluster,,NZD_USD,5m
,since_inception_replay_raw,,96458.07,96458.07,False,1,improved,,,,,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604081245,long,2026-04-08T12:45:00+00:00,duplicate_cluster,,NZD_USD,5m
,since_inception_replay_raw,,96458.07,96458.07,False,1,improved,,,,,0.07,scenario1,cwt-eur_usd-5m-scenario1-long-202604081250,long,2026-04-08T12:50:00+00:00,duplicate_cluster,,EUR_USD,5m
,since_inception_replay_raw,,96458.07,96458.07,False,1,improved,,,,,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604081250,long,2026-04-08T12:50:00+00:00,duplicate_cluster,,NZD_USD,5m
,since_inception_replay_raw,,96458.07,96458.07,False,1,improved,,,,,0.07,scenario1,cwt-uk100_gbp-5m-scenario1-long-202604081250,long,2026-04-08T12:50:00+00:00,duplicate_cluster,,UK100_GBP,5m
,since_inception_replay_raw,,96458.07,96458.07,False,1,improved,,,,,0.07,scenario1,cwt-aud_usd-5m-scenario1-long-202604081255,long,2026-04-08T12:55:00+00:00,missing_followthrough,,AUD_USD,5m
,since_inception_replay_raw,,96458.07,96458.07,False,1,improved,,,,,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604081255,long,2026-04-08T12:55:00+00:00,missing_followthrough,,NZD_USD,5m
,since_inception_replay_raw,,96458.07,96458.07,False,1,improved,,,,,0.07,scenario1,cwt-usd_jpy-5m-scenario1-short-202604081305,short,2026-04-08T13:05:00+00:00,missing_followthrough,,USD_JPY,5m
,since_inception_replay_raw,,96458.07,96458.07,False,1,improved,,,,,0.07,scenario1,cwt-aud_usd-5m-scenario1-long-202604081310,long,2026-04-08T13:10:00+00:00,high_noise_session,,AUD_USD,5m
,since_inception_replay_raw,,96458.07,96458.07,False,1,improved,,,,,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604081310,long,2026-04-08T13:10:00+00:00,missing_followthrough,,NZD_USD,5m
47,since_inception_replay_raw,0.70591,96390.55,96458.07,True,1,improved,2,sl_hit,-67.52,-1.0,0.07,scenario2,cwt-aud_usd-5m-scenario2-long-202604081500,long,2026-04-08T15:00:00+00:00,,0.7029553999999999,AUD_USD,5m
,since_inception_replay_raw,,96390.55,96390.55,False,2,improved,,,,,0.2,scenario2,cwt-aud_usd-5m-scenario2-long-202604081520,long,2026-04-08T15:20:00+00:00,missing_followthrough,,AUD_USD,5m
,since_inception_replay_raw,,96390.55,96390.55,False,2,improved,,,,,0.2,scenario2,cwt-nzd_usd-5m-scenario2-long-202604081540,long,2026-04-08T15:40:00+00:00,missing_followthrough,,NZD_USD,5m
,since_inception_replay_raw,,96390.55,96390.55,False,2,improved,,,,,0.2,scenario2,cwt-nzd_usd-5m-scenario2-long-202604081550,long,2026-04-08T15:50:00+00:00,high_noise_session,,NZD_USD,5m
,since_inception_replay_raw,,96390.55,96390.55,False,2,improved,,,,,0.2,scenario2,cwt-uk100_gbp-5m-scenario2-long-202604081550,long,2026-04-08T15:50:00+00:00,duplicate_cluster,,UK100_GBP,5m
19,since_inception_replay_raw,6787.7,96535.02,96390.55,True,2,improved,1,tp_hit,144.47,0.749408,0.2,scenario1,cwt-spx500_usd-5m-scenario1-long-202604081635,long,2026-04-08T16:35:00+00:00,,6773.9226705,SPX500_USD,5m
,since_inception_replay_raw,,96535.02,96535.02,False,1,improved,,,,,0.07,scenario1,cwt-spx500_usd-5m-scenario1-long-202604081640,long,2026-04-08T16:40:00+00:00,duplicate_cluster,,SPX500_USD,5m
,since_inception_replay_raw,,96535.02,96535.02,False,1,improved,,,,,0.07,scenario1,cwt-spx500_usd-5m-scenario1-long-202604081645,long,2026-04-08T16:45:00+00:00,duplicate_cluster,,SPX500_USD,5m
,since_inception_replay_raw,,96535.02,96535.02,False,1,improved,,,,,0.07,scenario1,cwt-spx500_usd-5m-scenario1-long-202604081650,long,2026-04-08T16:50:00+00:00,duplicate_cluster,,SPX500_USD,5m
,since_inception_replay_raw,,96535.02,96535.02,False,1,improved,,,,,0.07,scenario1,cwt-uk100_gbp-5m-scenario1-long-202604081650,long,2026-04-08T16:50:00+00:00,duplicate_cluster,,UK100_GBP,5m
,since_inception_replay_raw,,96535.02,96535.02,False,1,improved,,,,,0.07,scenario2,cwt-nzd_usd-5m-scenario2-long-202604081700,long,2026-04-08T17:00:00+00:00,high_noise_session,,NZD_USD,5m
,since_inception_replay_raw,,96535.02,96535.02,False,1,improved,,,,,0.07,scenario1,cwt-uk100_gbp-5m-scenario1-long-202604081715,long,2026-04-08T17:15:00+00:00,duplicate_cluster,,UK100_GBP,5m
,since_inception_replay_raw,,96535.02,96535.02,False,1,improved,,,,,0.07,scenario1,cwt-uk100_gbp-5m-scenario1-long-202604081720,long,2026-04-08T17:20:00+00:00,duplicate_cluster,,UK100_GBP,5m
,since_inception_replay_raw,,96535.02,96535.02,False,1,improved,,,,,0.07,scenario1,cwt-uk100_gbp-5m-scenario1-long-202604081755,long,2026-04-08T17:55:00+00:00,duplicate_cluster,,UK100_GBP,5m
,since_inception_replay_raw,,96535.02,96535.02,False,1,improved,,,,,0.07,scenario2,cwt-uk100_gbp-5m-scenario2-long-202604081935,long,2026-04-08T19:35:00+00:00,duplicate_cluster,,UK100_GBP,5m
226,since_inception_replay_raw,6786.0,96583.7,96535.02,True,1,improved,1,tp_hit,48.68,0.720325,0.07,scenario2,cwt-spx500_usd-5m-scenario2-long-202604081950,long,2026-04-08T19:50:00+00:00,,6744.678892700001,SPX500_USD,5m
,since_inception_replay_raw,,96583.7,96583.7,False,1,improved,,,,,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604090345,long,2026-04-09T03:45:00+00:00,missing_followthrough,,NZD_USD,5m
,since_inception_replay_raw,,96583.7,96583.7,False,1,improved,,,,,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604090355,long,2026-04-09T03:55:00+00:00,duplicate_cluster,,NZD_USD,5m
,since_inception_replay_raw,,96583.7,96583.7,False,1,improved,,,,,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604090410,long,2026-04-09T04:10:00+00:00,duplicate_cluster,,NZD_USD,5m
,since_inception_replay_raw,,96583.7,96583.7,False,1,improved,,,,,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604090415,long,2026-04-09T04:15:00+00:00,duplicate_cluster,,NZD_USD,5m
,since_inception_replay_raw,,96583.7,96583.7,False,1,improved,,,,,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604090425,long,2026-04-09T04:25:00+00:00,duplicate_cluster,,NZD_USD,5m
,since_inception_replay_raw,,96583.7,96583.7,False,1,improved,,,,,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604090430,long,2026-04-09T04:30:00+00:00,duplicate_cluster,,NZD_USD,5m
99,since_inception_replay_raw,0.58374,96640.5,96583.7,True,1,improved,1,tp_hit,56.81,0.84022,0.07,scenario2,cwt-nzd_usd-5m-scenario2-long-202604090700,long,2026-04-09T07:00:00+00:00,,0.5814168000000001,NZD_USD,5m
3,since_inception_replay_raw,212.923,96697.95,96640.5,True,1,improved,1,tp_hit,57.44,0.849153,0.07,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604090800,long,2026-04-09T08:00:00+00:00,,212.6226868,GBP_JPY,15m
,since_inception_replay_raw,,96697.95,96697.95,False,1,improved,,,,,0.07,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604090815,long,2026-04-09T08:15:00+00:00,duplicate_cluster,,GBP_JPY,15m
,since_inception_replay_raw,,96697.95,96697.95,False,1,improved,,,,,0.07,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604090830,long,2026-04-09T08:30:00+00:00,duplicate_cluster,,GBP_JPY,15m
,since_inception_replay_raw,,96697.95,96697.95,False,1,improved,,,,,0.07,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604090845,long,2026-04-09T08:45:00+00:00,duplicate_cluster,,GBP_JPY,15m
,since_inception_replay_raw,,96697.95,96697.95,False,1,improved,,,,,0.07,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604090900,long,2026-04-09T09:00:00+00:00,duplicate_cluster,,GBP_JPY,15m
28,since_inception_replay_raw,0.58336,96737.05,96697.95,True,1,improved,1,tp_hit,39.11,0.577741,0.07,scenario2,cwt-nzd_usd-5m-scenario2-long-202604090910,long,2026-04-09T09:10:00+00:00,,0.582749,NZD_USD,5m
,since_inception_replay_raw,,96737.05,96737.05,False,1,improved,,,,,0.07,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604090915,long,2026-04-09T09:15:00+00:00,duplicate_cluster,,GBP_JPY,15m
,since_inception_replay_raw,,96737.05,96737.05,False,1,improved,,,,,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604090955,long,2026-04-09T09:55:00+00:00,duplicate_cluster,,NZD_USD,5m
,since_inception_replay_raw,,96737.05,96737.05,False,1,improved,,,,,0.07,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604091045,long,2026-04-09T10:45:00+00:00,duplicate_cluster,,GBP_JPY,15m
217,since_inception_replay_raw,159.02,96794.38,96737.05,True,1,improved,1,tp_hit,57.33,0.846601,0.07,scenario2,cwt-usd_jpy-5m-scenario2-long-202604091220,long,2026-04-09T12:20:00+00:00,,158.6039327,USD_JPY,5m
,since_inception_replay_raw,,96794.38,96794.38,False,1,improved,,,,,0.07,scenario1,cwt-eur_usd-5m-scenario1-long-202604091320,long,2026-04-09T13:20:00+00:00,duplicate_cluster,,EUR_USD,5m
,since_inception_replay_raw,,96794.38,96794.38,False,1,improved,,,,,0.07,scenario1,cwt-eur_usd-5m-scenario1-long-202604091335,long,2026-04-09T13:35:00+00:00,duplicate_cluster,,EUR_USD,5m
,since_inception_replay_raw,,96794.38,96794.38,False,1,improved,,,,,0.07,scenario1,cwt-eur_usd-5m-scenario1-long-202604091340,long,2026-04-09T13:40:00+00:00,duplicate_cluster,,EUR_USD,5m
21,since_inception_replay_raw,0.58476,96854.04,96794.38,True,1,improved,1,tp_hit,59.66,0.880458,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604091340,long,2026-04-09T13:40:00+00:00,,0.583363,NZD_USD,5m
,since_inception_replay_raw,,96854.04,96854.04,False,1,improved,,,,,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604091345,long,2026-04-09T13:45:00+00:00,duplicate_cluster,,NZD_USD,5m
10,since_inception_replay_raw,159.082,96890.98,96854.04,True,1,improved,1,tp_hit,36.94,0.544897,0.07,scenario2,cwt-usd_jpy-5m-scenario2-long-202604091355,long,2026-04-09T13:55:00+00:00,,158.8129125,USD_JPY,5m
,since_inception_replay_raw,,96890.98,96890.98,False,1,improved,,,,,0.07,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604091400,long,2026-04-09T14:00:00+00:00,missing_followthrough,,GBP_JPY,15m
,since_inception_replay_raw,,96890.98,96890.98,False,1,improved,,,,,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604091410,long,2026-04-09T14:10:00+00:00,duplicate_cluster,,NZD_USD,5m
,since_inception_replay_raw,,96890.98,96890.98,False,1,improved,,,,,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604091415,long,2026-04-09T14:15:00+00:00,duplicate_cluster,,NZD_USD,5m
,since_inception_replay_raw,,96890.98,96890.98,False,1,improved,,,,,0.07,scenario1,cwt-usd_jpy-5m-scenario1-long-202604091435,long,2026-04-09T14:35:00+00:00,duplicate_cluster,,USD_JPY,5m
,since_inception_replay_raw,,96890.98,96890.98,False,1,improved,,,,,0.07,scenario1,cwt-usd_jpy-5m-scenario1-long-202604091450,long,2026-04-09T14:50:00+00:00,duplicate_cluster,,USD_JPY,5m
,since_inception_replay_raw,,96890.98,96890.98,False,1,improved,,,,,0.07,scenario1,cwt-usd_jpy-5m-scenario1-long-202604091455,long,2026-04-09T14:55:00+00:00,duplicate_cluster,,USD_JPY,5m
,since_inception_replay_raw,,96890.98,96890.98,False,1,improved,,,,,0.07,scenario2,cwt-eur_usd-5m-scenario2-long-202604091520,long,2026-04-09T15:20:00+00:00,duplicate_cluster,,EUR_USD,5m
,since_inception_replay_raw,,96890.98,96890.98,False,1,improved,,,,,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604091540,long,2026-04-09T15:40:00+00:00,missing_followthrough,,NZD_USD,5m
178,since_inception_replay_raw,0.58682,96823.16,96890.98,True,1,improved,2,sl_hit,-67.82,-1.0,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604091555,long,2026-04-09T15:55:00+00:00,,0.5841404,NZD_USD,5m
177,since_inception_replay_raw,0.58702,96629.51,96823.16,True,2,improved,3,sl_hit,-193.65,-1.0,0.2,scenario1,cwt-nzd_usd-5m-scenario1-long-202604091600,long,2026-04-09T16:00:00+00:00,,0.5841786999999999,NZD_USD,5m
,since_inception_replay_raw,,96629.51,96629.51,False,3,improved,,,,,0.45,scenario1,cwt-eur_usd-5m-scenario1-long-202604091605,long,2026-04-09T16:05:00+00:00,duplicate_cluster,,EUR_USD,5m
174,since_inception_replay_raw,0.58704,96194.68,96629.51,True,3,improved,4,sl_hit,-434.83,-1.0,0.45,scenario1,cwt-nzd_usd-5m-scenario1-long-202604091605,long,2026-04-09T16:05:00+00:00,,0.5842691,NZD_USD,5m
,since_inception_replay_raw,,96194.68,96194.68,False,4,improved,,,,,1.0,scenario1,cwt-nzd_usd-5m-scenario1-long-202604091620,long,2026-04-09T16:20:00+00:00,missing_followthrough,,NZD_USD,5m
,since_inception_replay_raw,,96194.68,96194.68,False,4,improved,,,,,1.0,scenario1,cwt-eur_usd-5m-scenario1-long-202604091740,long,2026-04-09T17:40:00+00:00,duplicate_cluster,,EUR_USD,5m
,since_inception_replay_raw,,96194.68,96194.68,False,4,improved,,,,,1.0,scenario2,cwt-usd_jpy-5m-scenario2-long-202604091805,long,2026-04-09T18:05:00+00:00,missing_followthrough,,USD_JPY,5m
,since_inception_replay_raw,,96194.68,96194.68,False,4,improved,,,,,1.0,scenario1,cwt-usd_jpy-5m-scenario1-long-202604091900,long,2026-04-09T19:00:00+00:00,duplicate_cluster,,USD_JPY,5m
,since_inception_replay_raw,,96194.68,96194.68,False,4,improved,,,,,1.0,scenario1,cwt-usd_jpy-5m-scenario1-long-202604091905,long,2026-04-09T19:05:00+00:00,duplicate_cluster,,USD_JPY,5m
,since_inception_replay_raw,,96194.68,96194.68,False,4,improved,,,,,1.0,scenario2,cwt-eur_usd-5m-scenario2-long-202604091935,long,2026-04-09T19:35:00+00:00,duplicate_cluster,,EUR_USD,5m
,since_inception_replay_raw,,96194.68,96194.68,False,4,improved,,,,,1.0,scenario2,cwt-nzd_usd-5m-scenario2-long-202604091945,long,2026-04-09T19:45:00+00:00,missing_followthrough,,NZD_USD,5m
120,since_inception_replay_raw,159.118,96878.54,96194.68,True,4,improved,1,tp_hit,683.86,0.710913,1.0,scenario1,cwt-usd_jpy-5m-scenario1-long-202604092000,long,2026-04-09T20:00:00+00:00,,158.89597709999998,USD_JPY,5m
,since_inception_replay_raw,,96878.54,96878.54,False,1,improved,,,,,0.07,scenario2,cwt-eur_usd-5m-scenario2-long-202604092155,long,2026-04-09T21:55:00+00:00,duplicate_cluster,,EUR_USD,5m
,since_inception_replay_raw,,96878.54,96878.54,False,1,improved,,,,,0.07,scenario2,cwt-usd_jpy-5m-scenario2-long-202604092230,long,2026-04-09T22:30:00+00:00,missing_followthrough,,USD_JPY,5m
,since_inception_replay_raw,,96878.54,96878.54,False,1,improved,,,,,0.07,scenario1,cwt-usd_jpy-5m-scenario1-long-202604092320,long,2026-04-09T23:20:00+00:00,duplicate_cluster,,USD_JPY,5m
